Date,Sign,Text
23 august 2019,pisces,"If you were hoping for some quiet time alone, you’d better grab it quickly. The Sun is entering your house of partnering with others and things are going to be quite busy over the next few weeks. That said, there will be plenty of opportunities for you to bond with a lover or meet someone new. Next week brings some unusual but happy surprises!

"
24 august 2019,pisces,"Sparks fly as Mars and Venus are active in your commitment sector! It’s a good day for single Pisces to meet someone new (and all next week is good too, I might add). For those of you who are attached, this could be a passionate day. Keep drama to a minimum and focus on simply enjoying each others’ company.

"
25 august 2019,pisces,"They say that in order to break the rules, first you must master them. That’s the energy on tap today, Pisces. What routines and rules should you stick with, and which ones need to go? Because cosmic energy later this week encourages you to start shaking things up.

"
26 august 2019,pisces,"Things take a spontaneous turn as lively Uranus is in the mood for stirring up some fun. You could run into an old friend or meet the new love of your life. Maybe you’ll decide to take a few days off and play. Whatever transpires, it’s clear that you won’t be alone–so make plans with the people you care about!

"
27 august 2019,pisces,"People could be quite demanding, expecting you to go along with their ideas or plans. But a lunar aspect is making you more interested in doing your own thing. Don’t be afraid to tell them no, and expect to get some flak for it. For what it’s worth your “thing” is a lot more fun and relaxed.

"
28 august 2019,pisces,"Compromises may be necessary but they could happen a lot more easily than you’d expect. A terrific Mars-Uranus aspect opens up lines of communication. This week is one of the best times in 2019 to express yourself, so don’t hold back. You might be surprised to discover that your words hit the mark.

"
29 august 2019,pisces,"The ability to win people over to your side increases, Pisces! Calm and logical Mercury is now in your house of diplomacy. This is good thing, as fast-moving (but positive) news could come your way. Changes are afoot. Being in a practical state of mind is an auspicious place to be.

"
30 august 2019,pisces,"Sometimes you just need to get out of your own way, Pisces. That’s the message behind today’s new moon. Stop being so focused on your own agenda and needs and consider what other people are up to. Some very interesting people could come into your world soon; are you open to meeting them, and even more–learning from them?

"
31 august 2019,pisces,"From your chart it looks like you’re “peopled out”, so don’t be surprised if you just feel like being alone. With the Moon in a social spot, however, you’re still going to be in the company of others. Pick the sanest people you know and shut out everyone else, at least for 24 hours!

"
1 september 2019,pisces,"There’s a difference between having trivial fun and enjoying true quality time with people. Right now the planets urge you to focus on the people who mean the most to you. Create some memories that will last a long time.

"
2 september 2019,pisces,"Everyone will be an expert today, so expect opinions to be flowing. Whether you’re interested in hearing them or not is another matter! There may actually be some good advice mixed in with the bad though, so keep an open mind.

"
